"2019-05-07 11:26:06.599","Method constructor from class StandardSeat was called."
"2019-05-07 11:26:06.605","Method constructor from class StandardSeat was called."
"2019-05-07 11:26:06.613","Method constructor from class StandardSeat was called."
"2019-05-07 11:26:06.619","Method constructor from class StandardSeat was called."
"2019-05-07 11:26:06.625","Method constructor from class Loge was called."
"2019-05-07 11:26:06.632","Method constructor from class Loge was called."
"2019-05-07 11:26:06.64","Method constructor from class Loge was called."
"2019-05-07 11:26:06.646","Method constructor from class Loge was called."
"2019-05-07 11:26:06.649","Method constructor from class Loge was called."
"2019-05-07 11:26:06.659","Method constructor from class Loge was called."
"2019-05-07 11:26:06.665","Method constructor from class Loge was called."
"2019-05-07 11:26:06.677","Method constructor from class Loge was called."
"2019-05-07 11:29:16.004","Method Constructor from class Client was called."
"2019-05-07 11:29:16.012","Method Constructor from class Client was called."
"2019-05-07 11:29:16.018","Method Constructor from class Client was called."
"2019-05-07 11:29:16.026","Method constructor from class StandardSeat was called."
"2019-05-07 11:29:16.033","Method constructor from class StandardSeat was called."
"2019-05-07 11:29:16.039","Method constructor from class StandardSeat was called."
"2019-05-07 11:29:16.046","Method constructor from class StandardSeat was called."
"2019-05-07 11:29:16.052","Method constructor from class StandardSeat was called."
"2019-05-07 11:29:16.058","Method constructor from class StandardSeat was called."
"2019-05-07 11:29:16.064","Method constructor from class StandardSeat was called."
"2019-05-07 11:29:16.07","Method constructor from class StandardSeat was called."
"2019-05-07 11:29:16.079","Method constructor from class StandardSeat was called."
"2019-05-07 11:29:16.087","Method constructor from class StandardSeat was called."
"2019-05-07 11:29:16.093","Method constructor from class StandardSeat was called."
"2019-05-07 11:29:16.099","Method constructor from class StandardSeat was called."
"2019-05-07 11:29:16.104","Method constructor from class Loge was called."
"2019-05-07 11:29:16.113","Method constructor from class Loge was called."
"2019-05-07 11:29:16.12","Method constructor from class Loge was called."
"2019-05-07 11:29:16.126","Method constructor from class Loge was called."
"2019-05-07 11:29:16.132","Method constructor from class Loge was called."
"2019-05-07 11:29:16.139","Method constructor from class Loge was called."
"2019-05-07 11:29:16.147","Method constructor from class Loge was called."
"2019-05-07 11:29:16.154","Method constructor from class Loge was called."
"2019-05-07 11:30:00.302","Method Constructor from class Client was called."
"2019-05-07 11:30:00.311","Method Constructor from class Client was called."
"2019-05-07 11:30:00.316","Method Constructor from class Client was called."
"2019-05-07 11:30:00.322","Method constructor from class StandardSeat was called."
"2019-05-07 11:30:00.328","Method constructor from class StandardSeat was called."
"2019-05-07 11:30:00.334","Method constructor from class StandardSeat was called."
"2019-05-07 11:30:00.341","Method constructor from class StandardSeat was called."
"2019-05-07 11:30:00.351","Method constructor from class StandardSeat was called."
"2019-05-07 11:30:00.361","Method constructor from class StandardSeat was called."
"2019-05-07 11:30:00.368","Method constructor from class StandardSeat was called."
"2019-05-07 11:30:00.375","Method constructor from class StandardSeat was called."
"2019-05-07 11:30:00.38","Method constructor from class StandardSeat was called."
"2019-05-07 11:30:00.389","Method constructor from class StandardSeat was called."
"2019-05-07 11:30:00.397","Method constructor from class StandardSeat was called."
"2019-05-07 11:30:00.404","Method constructor from class StandardSeat was called."
"2019-05-07 11:30:00.412","Method constructor from class Loge was called."
"2019-05-07 11:30:00.419","Method constructor from class Loge was called."
"2019-05-07 11:30:00.425","Method constructor from class Loge was called."
"2019-05-07 11:30:00.433","Method constructor from class Loge was called."
"2019-05-07 11:30:00.437","Method constructor from class Loge was called."
"2019-05-07 11:30:00.447","Method constructor from class Loge was called."
